best_fitting_ellipsoid_SPHARM.vtk
10.7827
1.5038
-29.6544
10.1152
0.668645
-0.209536
-12.953
-4.35342
-0.121056
-13.6863
-3.58458
0.0085061
-14.3861
-2.69779
0.169802
-14.9079
-1.512
0.302323
-15.0596
0.0474487
0.362474
-14.8024
1.61249
0.372867
-14.2432
2.80916
0.366423
-13.5239
3.69231
0.362297
-12.7659
4.43749
2.89717
-12.3863
-4.86611
6.41945
-12.4626
-4.63545
10.1436
-12.4232
-4.30477
13.9203
-12.2946
-3.89225
17.632
-12.0662
-3.41944
21.127
-11.6922
-2.86863
24.2835
-11.1971
-2.22349
27.0537
-10.6231
-1.50108
29.3773
-9.94796
-0.734244
-3.3435
-12.4289
-4.7467
-6.65474
-12.5681
-4.42046
-10.1611
-12.5922
-4.03999
-13.7975
-12.4966
-3.61202
-17.4386
-12.2727
-3.14815
-20.9178
-11.8706
-2.64046
-24.1092
-11.3174
-2.07866
-26.9448
-10.6987
-1.46562
-29.3777
-10.0075
-0.81309
3.47661
-12.2029
4.82337
6.8447
-12.3382
4.54109
10.3699
-12.3851
4.20652
13.9554
-12.2834
3.77644
17.5216
-12.0351
3.27214
20.9484
-11.6585
2.72907
24.1096
-11.164
2.12747
26.9128
-10.5844
1.45419
29.2873
-9.92107
0.739775
-2.74638
-12.2554
4.94178
-6.20155
-12.3831
4.72539
-9.95657
-12.3609
4.39276
-13.8811
-12.2336
3.97139
-17.7413
-12.0291
3.5011
-21.3464
-11.6819
2.95233
-24.5859
-11.2015
2.28222
-27.3651
-10.6519
1.49978
-29.627
-10.0012
0.660481
33.5937
7.97906
0.0917783
35.5765
6.58365
0.139191
37.4025
4.90007
0.19276
38.7967
2.67504
0.248691
39.2909
-0.128893
0.272526
38.6189
-2.88095
0.242835
37.0835
-5.00803
0.183164
35.1955
-6.63094
0.122798
33.2126
-8.00648
0.0710143
-33.3839
8.14111
-0.21645
-35.3939
6.8051
-0.30083
-37.1722
5.25775
-0.405498
-38.4447
3.06695
-0.516983
-38.9421
0.0326186
-0.578577
-38.4936
-2.99591
-0.547269
-37.2119
-5.17577
-0.449502
-35.4289
-6.71521
-0.339418
-33.4291
-8.04908
-0.241768
-13.8103
1.48872
-7.78905
-12.3514
2.93176
-7.77753
-10.4019
1.54424
-8.0438
-10.6626
4.40639
-7.67826
-8.68928
3.02756
-8.00646
-6.59575
1.5716
-8.26138
-8.77469
5.86843
-7.49269
-6.79791
4.5187
-7.86444
-4.69113
3.06501
-8.18126
-2.60074
1.60065
-8.40008
-6.73623
7.23049
-7.2276
-4.75343
5.96836
-7.63853
-2.6455
4.55808
-7.98507
-0.508358
3.1016
-8.29886
1.52717
1.69125
-8.46459
-4.59663
8.45855
-6.86783
-2.59219
7.28928
-7.33737
-0.475333
5.99772
-7.70603
1.70129
4.58762
-8.04904
3.83334
3.17597
-8.32732
5.83433
1.77984
-8.39566
-2.42592
9.56071
-6.44809
-0.392598
8.47016
-6.93967
1.74397
7.27904
-7.36615
3.93838
5.98423
-7.70684
6.11969
4.58185
-8.00684
8.17313
3.17128
-8.19846
10.0243
1.75582
-8.20298
-0.338966
10.4914
-6.0311
1.72282
9.53007
-6.48851
3.87712
8.40309
-6.93705
6.08689
7.19424
-7.3161
8.28157
5.88131
-7.6045
10.3427
4.46404
-7.83452
12.178
3.04328
-7.97263
13.7562
1.64198
-7.98391
-18.896
2.37969
-7.22372
-21.0679
3.40702
-6.77689
-17.6366
3.85896
-7.17135
-23.1706
4.45752
-6.22214
-19.7189
4.96201
-6.66776
-16.1007
5.36862
-7.02138
-25.1174
5.53376
-5.5963
-21.6845
6.05926
-6.05653
-18.0369
6.51841
-6.46178
-14.2802
6.84543
-6.77704
-26.8075
6.64648
-4.83486
-23.4595
7.15647
-5.34385
-19.8312
7.63319
-5.80389
-16.0469
7.99042
-6.17177
-12.2376
8.21982
-6.46741
-28.0696
7.69905
-3.94968
-24.941
8.23349
-4.48709
-21.434
8.71633
-5.0131
-17.6845
9.10075
-5.47093
-13.8395
9.34558
-5.82494
-10.0533
9.47941
-6.11367
-28.8869
8.63165
-3.02432
-26.0071
9.19354
-3.56917
-22.7246
9.71137
-4.10401
-19.1208
10.1458
-4.61925
-15.3193
10.417
-5.06295
-11.5
10.5544
-5.43088
-7.80396
10.574
-5.7312
-29.3445
9.44137
-1.99263
-26.6945
10.0194
-2.60818
-23.6301
10.5598
-3.17263
-20.2302
11.0446
-3.68905
-16.5877
11.3643
-4.15835
-12.8353
11.519
-4.59732
-9.14159
11.5456
-4.99761
-5.5995
11.4433
-5.32289
-27.5532
10.9305
-0.00535289
-25.1186
11.6956
0.868629
-24.9307
11.6709
-0.738131
-22.117
12.3401
1.70366
-22.2486
12.5672
0.129012
-21.8166
12.3344
-1.47617
-18.6925
12.8364
2.42581
-19.0734
13.2694
1.0044
-18.9588
13.2684
-0.667048
-18.3811
12.811
-2.13864
-15.0058
13.15
3.04001
-15.5384
13.7383
1.80744
-15.7169
13.9772
0.206323
-15.396
13.6999
-1.44312
-14.7503
13.0771
-2.71305
-11.131
13.2932
3.5666
-11.7114
13.9968
2.51624
-12.0856
14.4421
1.09328
-12.042
14.4071
-0.660122
-11.6062
13.9319
-2.17761
-11.0135
13.2117
-3.25559
-7.15586
13.2865
4.00246
-7.66813
14.0446
3.09686
-8.09194
14.6035
1.923
-8.25948
14.7607
0.225113
-8.093
14.5315
-1.55803
-7.73568
13.9753
-2.84651
-7.31969
13.181
-3.76016
-3.27886
13.1491
4.34808
-3.60757
13.9147
3.53163
-3.93599
14.5121
2.57901
-4.17299
14.735
1.11311
-4.2259
14.6726
-0.782225
-4.13359
14.3987
-2.36331
-3.97596
13.7964
-3.38434
-3.76485
12.9601
-4.1778
3.05079
12.8594
-4.27126
3.30895
13.6844
-3.50295
6.93443
13.0089
-3.96434
3.58271
14.2577
-2.55031
7.44833
13.8131
-3.11563
10.9973
13.0398
-3.56329
3.80353
14.4812
-1.02936
7.87579
14.3384
-1.93993
11.6459
13.81
-2.5575
14.9525
12.9314
-3.04872
3.91829
14.5681
0.911533
8.09096
14.5477
-0.177435
12.0674
14.2957
-1.1138
15.5869
13.6129
-1.82228
18.6841
12.669
-2.42092
3.93007
14.4644
2.48714
8.0311
14.5127
1.66828
12.093
14.3919
0.705916
15.8443
13.9451
-0.191482
19.188
13.1801
-0.988301
22.1455
12.2186
-1.69849
3.85798
13.9516
3.48854
7.76797
14.1057
2.97323
11.7396
14.0712
2.27851
15.5917
13.797
1.4918
19.1715
13.2691
0.6818
22.3961
12.5127
-0.135475
25.1884
11.595
-0.899172
3.72317
13.1807
4.29168
7.41021
13.37
3.88446
11.2011
13.4031
3.37277
14.9897
13.2455
2.78897
18.6539
12.908
2.15874
22.0597
12.3742
1.45188
25.1024
11.6663
0.687654
27.6917
10.8408
-0.0625977
5.03177
11.3501
-5.45524
8.82436
11.3951
-5.20822
7.31795
10.4695
-5.88428
12.8377
11.3375
-4.86536
11.3046
10.4167
-5.63126
9.67448
9.35074
-6.2775
16.8547
11.1729
-4.4312
15.4786
10.2622
-5.28533
13.8287
9.2057
-6.01286
12.0606
8.0965
-6.64186
20.6744
10.8658
-3.90766
19.5656
9.97787
-4.83121
18.0553
8.95629
-5.66194
16.2659
7.86471
-6.35222
14.3275
6.77508
-6.9272
24.1892
10.4224
-3.32239
23.3455
9.55279
-4.27203
22.0756
8.57106
-5.18797
20.3925
7.50769
-5.97657
18.4364
6.42685
-6.60182
16.3113
5.33607
-7.13369
27.3168
9.90701
-2.69036
26.7392
9.05197
-3.67344
25.7427
8.09675
-4.6014
24.264
7.04498
-5.48104
22.3779
5.95761
-6.19291
20.234
4.88736
-6.76812
17.9543
3.84246
-7.28737
29.9702
9.322
-1.97781
29.6918
8.49212
-3.05621
28.9743
7.55262
-3.98016
27.7687
6.53063
-4.87129
26.0434
5.43869
-5.68569
23.9496
4.36942
-6.32518
21.6531
3.35785
-6.86845
19.2859
2.3998
-7.36038
34.1687
7.33915
-1.22414
36.154
5.79658
-1.25428
34.1418
6.39985
-2.46652
37.8716
3.88264
-1.26224
35.9514
4.67154
-2.53408
33.495
5.3125
-3.45839
38.9292
1.33756
-1.25657
37.3297
2.5355
-2.57904
34.9703
3.42352
-3.53504
32.2516
4.21292
-4.33824
38.852
-1.56623
-1.25193
37.8503
-0.082135
-2.59493
35.8684
1.19332
-3.59276
33.3125
2.24145
-4.44085
30.4086
3.12779
-5.21517
37.6389
-4.05453
-1.25154
37.2135
-2.69721
-2.57011
35.8387
-1.26191
-3.59812
33.7265
0.0210702
-4.49618
31.0653
1.14383
-5.31474
28.1087
2.08306
-5.93716
35.8114
-5.91215
-1.24428
35.6967
-4.82048
-2.5172
34.8269
-3.53389
-3.54554
33.2704
-2.25536
-4.47129
31.0739
-1.02366
-5.33174
28.4156
0.121502
-5.98851
25.567
1.09815
-6.47482
33.7956
-7.43219
-1.21747
33.809
-6.53789
-2.43978
33.2285
-5.44275
-3.45636
32.0818
-4.29605
-4.37995
30.3536
-3.12526
-5.26037
28.121
-1.93684
-5.96045
25.5829
-0.814055
-6.48693
22.9328
0.171833
-6.94868
33.908
7.39516
1.39101
33.6742
6.49671
2.56222
35.8307
5.81277
1.50763
32.9347
5.44298
3.54721
35.3924
4.69404
2.69531
37.483
3.84579
1.61041
31.678
4.34949
4.44833
34.3383
3.46132
3.66778
36.6743
2.48131
2.78161
38.4801
1.30266
1.67444
29.8704
3.18129
5.2505
32.6759
2.24201
4.55676
35.1323
1.1326
3.71857
37.1113
-0.108675
2.7982
38.3831
-1.52668
1.66066
27.6765
1.98563
5.90432
30.4321
1.02475
5.3304
32.9715
-0.0996334
4.58748
35.0354
-1.3135
3.69965
36.4943
-2.62751
2.74611
37.2198
-3.96239
1.58173
25.3135
0.891861
6.46466
27.8721
-0.0911751
5.94465
30.3319
-1.19883
5.32685
32.4924
-2.35623
4.53595
34.1041
-3.51753
3.62826
35.0978
-4.71889
2.65516
35.4744
-5.83305
1.47715
22.8699
-0.0714737
6.92673
25.2405
-1.02976
6.4599
27.5161
-2.08986
5.89134
29.6389
-3.21035
5.22226
31.416
-4.31456
4.4109
32.6408
-5.39416
3.51213
33.3315
-6.45778
2.52942
33.5334
-7.37839
1.35836
5.77198
11.7053
5.45749
8.08219
10.8196
5.86183
9.40367
11.7873
5.13119
10.4152
9.70951
6.25723
11.8505
10.8059
5.56599
13.1447
11.7295
4.70366
12.6696
8.41026
6.61993
14.2655
9.57926
5.96516
15.7036
10.6383
5.16439
16.9144
11.5267
4.23034
14.7729
6.98558
6.90219
16.5434
8.16065
6.29624
18.1584
9.30552
5.57197
19.5273
10.3251
4.6987
20.5816
11.1917
3.74074
16.6712
5.47049
7.1139
18.5973
6.62716
6.56123
20.3847
7.78481
5.89914
21.9328
8.88922
5.09908
23.1553
9.87385
4.178
23.9886
10.7079
3.19131
18.2903
3.89015
7.25495
20.3462
5.01451
6.76491
22.2871
6.15452
6.15477
24.0114
7.293
5.42058
25.4389
8.3639
4.55146
26.4485
9.31111
3.6011
27.0432
10.1154
2.58111
19.5687
2.29737
7.30071
21.7357
3.36347
6.87606
23.8087
4.47144
6.32017
25.7004
5.61845
5.65806
27.3345
6.74112
4.86605
28.5647
7.76215
3.96307
29.3317
8.67915
3.0075
29.6926
9.45321
1.93962
0.413579
10.8201
6.14261
-1.68696
9.9488
6.63593
2.61341
9.87123
6.56831
-3.9315
8.95852
7.15388
0.567697
8.92301
7.1416
4.91459
8.77385
7.02623
-6.27435
7.737
7.46005
-1.64738
7.80607
7.57422
2.93291
7.71913
7.56396
7.19705
7.52228
7.42911
-8.58868
6.13894
7.46086
-4.00471
6.29698
7.63954
0.722062
6.35311
7.79913
5.27098
6.2748
7.84533
9.3679
6.08231
7.70722
-10.7121
4.33889
7.39185
-6.33605
4.47979
7.55527
-1.68038
4.61295
7.75868
3.06641
4.68466
7.95961
7.49827
4.65116
8.04638
11.3766
4.51499
7.88532
-12.5783
2.65863
7.38259
-8.44035
2.73728
7.56041
-4.03062
2.83973
7.74177
0.656035
2.93825
7.90724
5.32302
3.00622
8.12408
9.52632
2.99755
8.19044
13.1258
2.91209
7.96708
-14.2052
1.15613
7.38634
-10.2772
1.20314
7.56368
-6.1237
1.26303
7.76395
-1.68159
1.3138
7.8742
2.94606
1.3567
8.044
7.36695
1.38563
8.26708
11.2242
1.37441
8.23132
14.5213
1.33462
7.93455
-14.2513
-1.70265
7.51861
-12.6459
-3.29351
7.66262
-10.3189
-1.73112
7.64448
-10.728
-4.90359
7.79142
-8.44959
-3.39741
7.82462
-6.0969
-1.74766
7.82761
-8.52739
-6.34835
7.72757
-6.27609
-5.03172
7.98269
-3.94318
-3.43708
8.02626
-1.61861
-1.75888
7.99451
-6.1687
-7.55518
7.38198
-3.94134
-6.41551
7.85078
-1.62469
-5.01049
8.11879
0.696005
-3.40561
8.2013
2.94096
-1.75878
8.1954
-3.8008
-8.63656
6.9277
-1.62271
-7.5633
7.42231
0.645566
-6.31104
7.83783
2.94312
-4.87243
8.13802
5.17955
-3.31754
8.29992
7.24683
-1.72599
8.347
-1.5622
-9.67703
6.49583
0.580776
-8.64103
6.94812
2.78344
-7.45715
7.36152
5.00651
-6.12137
7.72066
7.1993
-4.67564
8.01754
9.24047
-3.17629
8.18724
11.0379
-1.65106
8.21406
0.474441
-10.6059
6.03644
2.60167
-9.66592
6.48349
4.77593
-8.56085
6.90192
6.93419
-7.29417
7.25123
9.05097
-5.90044
7.54057
11.0429
-4.45713
7.76349
12.8188
-3.00897
7.87459
14.3385
-1.55381
7.87866
5.63798
-11.4844
5.2946
9.18934
-11.5345
5.02317
7.89769
-10.5839
5.75993
12.8673
-11.4646
4.67365
11.5816
-10.5064
5.47079
10.1791
-9.47964
6.19321
16.583
-11.2636
4.23182
15.3833
-10.3174
5.10259
13.9756
-9.28595
5.88315
12.4268
-8.21028
6.56851
20.2116
-10.9304
3.72757
19.1809
-10.0328
4.66722
17.8457
-9.01
5.51102
16.2866
-7.94134
6.25361
14.5512
-6.81347
6.8618
23.6072
-10.4723
3.17446
22.7918
-9.62464
4.15452
21.6094
-8.63731
5.06841
20.1031
-7.57429
5.86083
18.3624
-6.46822
6.53825
16.4396
-5.32905
7.06905
26.6741
-9.94394
2.57279
26.0832
-9.12024
3.57923
25.1075
-8.15994
4.5284
23.7155
-7.09774
5.37656
22.021
-6.00172
6.10247
20.1103
-4.89976
6.72595
18.0494
-3.83014
7.19852
29.3344
-9.35693
1.92508
28.9775
-8.55852
2.98513
28.2349
-7.61483
3.93923
27.0396
-6.57131
4.82193
25.4261
-5.4733
5.58839
23.565
-4.38435
6.26041
21.5289
-3.33797
6.83619
19.3839
-2.35758
7.25629
3.65384
-12.9741
4.11146
3.82643
-13.7536
3.27288
7.20233
-13.1301
3.74583
3.98661
-14.4486
2.21927
7.5167
-13.8917
2.76772
10.8849
-13.153
3.29993
4.09826
-14.8969
0.797249
7.78624
-14.5
1.50892
11.3254
-13.8347
2.16063
14.6138
-12.9864
2.75729
4.05106
-14.9338
-0.84685
7.90684
-14.7504
-0.066355
11.6285
-14.2834
0.721256
15.1448
-13.5613
1.47141
18.2759
-12.6709
2.15605
3.81203
-14.5322
-2.25833
7.74173
-14.5117
-1.64291
11.6165
-14.2807
-0.902689
15.3695
-13.8155
-0.0999529
18.7866
-13.1184
0.726233
21.6946
-12.2035
1.49374
3.49418
-13.8717
-3.29274
7.35916
-13.9198
-2.87861
11.2676
-13.8223
-2.33299
15.1445
-13.5785
-1.67567
18.8167
-13.1412
-0.905448
22.0338
-12.4525
-0.0595441
24.7216
-11.5624
0.753155
3.18572
-13.1405
-4.1351
6.90341
-13.2087
-3.82938
10.7498
-13.1521
-3.4208
14.608
-12.9949
-2.92618
18.361
-12.7102
-2.3386
21.7976
-12.235
-1.62812
24.7838
-11.5794
-0.825733
27.288
-10.7984
-0.0142552
-2.94873
-13.0269
4.23771
-6.61168
-13.1506
3.94629
-3.13597
-13.7974
3.42764
-10.5518
-13.0954
3.53019
-7.01325
-13.8972
3.03848
-3.3288
-14.4835
2.41276
-14.5691
-12.9439
3.03006
-11.0862
-13.7964
2.49118
-7.38075
-14.5194
1.8364
-3.51577
-14.9413
0.986847
-18.4309
-12.7054
2.45126
-15.0823
-13.5744
1.82207
-11.4434
-14.3081
1.09561
-7.59928
-14.8292
0.239208
-3.64451
-15.0156
-0.693822
-21.9616
-12.2643
1.7306
-18.8124
-13.1903
1.03535
-15.2474
-13.8914
0.263015
-11.458
-14.3968
-0.540507
-7.56386
-14.6652
-1.3711
-3.67305
-14.6387
-2.1231
-25.0002
-11.6258
0.877913
-22.1076
-12.5301
0.152882
-18.7115
-13.2487
-0.60422
-14.9821
-13.724
-1.31131
-11.143
-14.0029
-1.98172
-7.32483
-14.0854
-2.61888
-3.60786
-13.9582
-3.15856
-27.4603
-10.8706
-0.0040333
-24.8131
-11.6574
-0.713571
-21.6959
-12.3533
-1.41146
-18.1843
-12.8764
-2.03565
-14.4452
-13.1844
-2.58573
-10.6765
-13.3318
-3.10633
-7.00187
-13.3356
-3.58959
-3.48681
-13.1952
-4.00541
-29.3163
-9.46227
-1.98257
-28.8959
-8.67955
-3.01209
-26.6246
-10.0889
-2.56591
-28.1058
-7.7476
-3.96106
-25.9842
-9.28104
-3.55505
-23.5492
-10.6622
-3.11094
-26.8573
-6.70162
-4.86966
-24.9581
-8.32463
-4.51927
-22.6696
-9.83148
-4.09408
-20.148
-11.1727
-3.64115
-25.1947
-5.57918
-5.63221
-23.5091
-7.25292
-5.38526
-21.4186
-8.84477
-5.02904
-19.0602
-10.2941
-4.60347
-16.4963
-11.525
-4.13012
-23.2716
-4.44615
-6.2544
-21.748
-6.12441
-6.09109
-19.8528
-7.7458
-5.82046
-17.6665
-9.2531
-5.4546
-15.2757
-10.5974
-5.03225
-12.7242
-11.7133
-4.55437
-21.1704
-3.32674
-6.80954
-19.7802
-4.96495
-6.7066
-18.0654
-6.57873
-6.49855
-16.0623
-8.11203
-6.18814
-13.8353
-9.51988
-5.81021
-11.4488
-10.7574
-5.38748
-9.00856
-11.772
-4.91644
-18.9915
-2.24476
-7.25275
-17.7152
-3.80257
-7.21039
-16.1403
-5.37636
-7.06853
-14.3104
-6.92258
-6.82965
-12.2605
-8.37161
-6.50605
-10.0398
-9.66757
-6.11384
-7.7414
-10.7835
-5.67932
-5.48405
-11.7017
-5.2189
-13.8949
-1.30148
-7.81205
-10.4825
-1.36458
-8.07526
-12.4615
-2.81858
-7.81271
-6.66434
-1.40954
-8.30338
-8.77373
-2.92925
-8.05649
-10.7299
-4.37675
-7.71066
-2.68546
-1.41192
-8.42715
-4.75909
-2.98798
-8.25122
-6.82182
-4.49949
-7.9116
-8.80116
-5.92331
-7.51748
1.42326
-1.39866
-8.43215
-0.616342
-3.03574
-8.3462
-2.66485
-4.56182
-8.06806
-4.74512
-6.02536
-7.66574
-6.75467
-7.37406
-7.23997
5.78067
-1.36208
-8.30434
3.72457
-3.08761
-8.30357
1.63804
-4.63999
-8.1445
-0.478864
-6.06938
-7.77568
-2.60632
-7.43355
-7.3329
-4.61895
-8.6487
-6.86151
10.0607
-1.28595
-8.11429
8.16653
-3.02311
-8.14027
6.07518
-4.64642
-8.08855
3.91367
-6.08678
-7.82205
1.72206
-7.43097
-7.38989
-0.437926
-8.66559
-6.91466
-2.45746
-9.75278
-6.42093
13.8345
-1.21177
-7.94762
12.2591
-2.84424
-7.95892
10.362
-4.46557
-7.92582
8.27317
-5.95975
-7.74252
6.08847
-7.33824
-7.3784
3.85866
-8.59983
-6.9264
1.67404
-9.72531
-6.46002
-0.365461
-10.7096
-5.9779
5.04437
-11.6119
-5.38799
7.3429
-10.6305
-5.85574
8.81557
-11.6019
-5.14421
9.72657
-9.48247
-6.26957
11.3089
-10.5317
-5.60542
12.7421
-11.4951
-4.79535
12.0831
-8.20141
-6.65239
13.8071
-9.30347
-6.01324
15.3646
-10.3675
-5.26704
16.6626
-11.3042
-4.36639
14.2794
-6.78113
-6.99503
16.1863
-7.92285
-6.36068
17.9068
-9.05406
-5.6804
19.3494
-10.0929
-4.82922
20.418
-10.9687
-3.8585
16.2393
-5.26978
-7.2568
18.3084
-6.39637
-6.64222
20.2383
-7.55202
-5.99192
21.8773
-8.67161
-5.22204
23.09
-9.66587
-4.26885
23.8631
-10.506
-3.27296
17.9354
-3.72481
-7.39792
20.1189
-4.819
-6.84502
22.226
-5.94485
-6.21606
24.0933
-7.09157
-5.51238
25.5292
-8.19487
-4.62415
26.4477
-9.17123
-3.64332
26.9357
-9.99779
-2.63347
19.3183
-2.16635
-7.41984
21.6139
-3.23134
-6.93798
23.8487
